price,area,property-type,rooms-number,zip-code,land-area,garden,garden-area,equipped-kitchen,full-address,swimming-pool,furnished,open-fire,terrace,terrace-area,facades-number,building-state
489000,165,house,3,8480,1754,0,0,1.0,ichtegem,0,0,0,0,0,3,not mentioned
285000,165,house,4,6230,630,1,450,1.0,pont-a-celles,0,0,0,1,25,2,good
285000,165,house,5,6230,630,1,450,1.0,pont-a-celles,0,0,0,1,25,2,good
154900,95,house,2,6044,0,0,0,1.0,roux,0,0,0,0,0,2,just renovated
425000,200,house,5,1420,165,1,165,1.0,braine-lalleud,0,0,0,1,21,2,just renovated
220000,150,house,2,4170,1330,1,1250,1.0,comblain-au-pont,0,0,0,1,40,4,not mentioned
220000,150,house,2,4171,1330,1,1250,1.0,poulseur-(comblain-au-pont),0,0,0,1,40,4,not mentioned
265000,238,house,3,9300,130,0,0,1.0,aalst,0,0,0,0,0,2,good
95000,55,house,1,5540,460,0,0,1.0,hastiere-lavaux,0,0,0,1,31,4,not mentioned
95000,55,house,1,5540,460,0,0,1.0,hastiere-lavaux,0,0,0,1,31,4,not mentioned
120000,185,house,3,7130,420,0,0,1.0,binche,0,0,0,0,0,3,to rebuild
165000,146,house,2,7110,210,0,0,0.0,la-louviere-houdeng-goegnies,0,0,0,0,0,2,good
175000,165,house,1,7800,1959,0,0,1.0,ath,0,0,0,0,0,4,to renovate
175000,117,house,4,8400,69,1,11,1.0,oostende,0,0,0,0,0,2,good
175000,166,house,2,8450,0,0,0,1.0,bredene,0,0,0,1,10,3,good
185000,115,house,4,7000,51,0,0,1.0,mons,0,0,0,0,0,2,to rebuild
195000,142,house,2,1745,87,0,0,0.0,opwijk,0,0,0,1,6,2,not mentioned
195000,167,house,2,8501,165,0,0,1.0,heule,0,0,0,0,0,2,not mentioned
205000,206,house,5,4860,111,1,30,1.0,pepinster,0,0,0,1,14,2,good
225000,112,house,3,3300,257,1,98,1.0,tienen,0,0,0,1,46,3,good
240000,145,house,2,9230,100,0,0,1.0,wetteren,0,0,0,0,0,2,good
242500,140,house,3,4217,160,1,77,1.0,heron,0,0,0,1,11,3,not mentioned
242500,140,house,3,4217,170,1,86,1.0,heron,0,0,0,1,11,3,not mentioned
245000,230,house,4,9620,594,1,432,1.0,strijpen,0,0,0,0,0,2,not mentioned
249000,152,house,4,8500,80,0,0,1.0,kortrijk,0,0,0,0,0,2,good
295000,189,house,4,8400,138,1,46,1.0,oostende,0,0,0,0,0,2,good
319000,129,house,2,4122,69,0,0,1.0,plainevaux,0,0,0,0,0,3,just renovated
320000,180,house,4,7190,1200,1,826,1.0,ecaussinnes,0,0,0,1,50,3,good
325000,180,house,4,8792,206,1,112,1.0,waregem,0,0,0,0,0,2,good
339000,127,house,4,3400,942,1,493,1.0,landen,0,0,0,1,54,4,good
355000,215,house,4,8500,54,0,0,1.0,kortrijk,0,0,0,1,10,2,not mentioned
359000,186,house,3,3380,865,1,390,1.0,glabbeek,0,0,0,1,79,4,not mentioned
379000,170,house,5,4031,208,1,123,1.0,liege,0,0,1,1,15,2,just renovated
399500,161,house,3,2660,253,1,190,1.0,antwerp,0,0,0,1,22,3,as new
420000,145,house,4,1120,0,1,263,1.0,neder-over-heembeek,0,0,1,1,26,2,not mentioned
475000,244,house,3,8460,1000,1,1000,1.0,oudenburg,0,0,0,0,0,4,good
485000,222,house,4,8310,765,0,0,1.0,sint-kruis,0,0,0,0,0,4,good
490000,212,house,3,8480,714,0,0,1.0,ichtegem,0,0,0,0,0,4,not mentioned
499000,230,house,3,8430,720,1,420,1.0,middelkerke,0,0,0,0,0,4,good
525000,180,house,4,9240,527,0,0,1.0,zele,0,0,0,0,0,4,as new
639500,244,house,3,3930,732,0,0,1.0,hamont-achel,0,0,0,0,0,4,as new
695000,402,house,5,8600,2134,1,2000,1.0,diksmuide,0,0,0,0,0,4,good
740000,300,house,3,2020,219,0,0,1.0,antwerp,0,0,0,0,0,2,to rebuild
749000,450,house,6,2580,1350,0,0,1.0,beerzel,0,0,0,0,0,4,good
1250000,1771,house,10,4851,11500,1,11500,1.0,plombieres-gemmenich,0,0,0,1,11500,4,as new
1260000,650,house,12,1030,278,0,0,1.0,schaerbeek,0,0,0,0,0,3,good
1495000,450,house,7,1190,0,0,0,0.0,forest,0,0,0,0,0,2,to renovate
1495000,500,house,7,1400,10550,1,10200,1.0,nivelles,1,0,1,1,200,4,not mentioned
1750000,500,house,7,1400,10550,1,10200,1.0,nivelles,1,0,1,1,200,4,not mentioned
1750000,500,house,7,7000,10550,1,10200,1.0,mons,1,0,1,1,200,4,not mentioned
2495000,600,house,6,3080,18309,0,0,1.0,tervuren,1,0,0,0,0,4,to renovate
595000,210,house,3,1410,765,1,500,1.0,waterloo,0,0,0,1,25,4,good
595000,210,house,3,1420,765,1,500,1.0,braine-lalleud,0,0,0,1,25,4,good
325000,211,house,3,9500,160,0,0,1.0,geraardsbergen,0,0,0,0,0,2,just renovated
415000,180,house,6,1090,0,0,0,1.0,jette,0,0,0,0,0,2,good
469000,230,house,4,1210,0,0,0,0.0,saint-josse-ten-noode,0,0,0,0,0,2,to renovate
197000,135,house,3,9300,110,1,25,1.0,aalst,0,0,0,0,0,2,good
338000,220,house,5,9255,368,1,180,1.0,buggenhout,0,0,1,1,40,2,as new
430000,145,house,3,7061,1700,1,1500,1.0,casteau-(soignies),0,0,0,0,0,4,not mentioned
214200,123,house,3,6030,110,1,48,1.0,goutroux,0,0,0,0,0,2,as new
217500,123,house,3,6030,126,1,64,1.0,goutroux,0,0,0,0,0,3,as new
254700,114,house,3,6030,273,1,198,1.0,goutroux,0,0,0,0,0,3,as new
264000,131,house,3,6030,210,1,126,1.0,goutroux,0,0,0,0,0,3,as new
265000,140,house,3,7890,0,0,0,1.0,ellezelles,0,0,0,0,0,3,not mentioned
277300,141,house,3,6030,205,1,116,1.0,goutroux,0,0,0,0,0,3,as new
279000,184,house,3,7140,348,1,240,1.0,morlanwelz,0,0,0,1,25,2,as new
395000,150,house,3,1761,352,0,0,1.0,borchtlombeek,0,0,0,0,0,3,good
395000,150,house,3,1761,352,0,0,1.0,roosdaal,0,0,0,0,0,3,good
412406,160,house,3,9050,19031,1,6000,1.0,gentbrugge,0,0,0,1,32,2,as new
415000,137,house,3,1745,240,1,100,1.0,opwijk,0,0,0,1,21,3,not mentioned
435000,145,house,3,1745,240,1,100,1.0,opwijk,0,0,0,1,21,3,not mentioned
445000,145,house,3,1745,297,1,175,1.0,opwijk,0,0,0,1,21,3,not mentioned
907500,222,house,3,2200,2613,0,0,1.0,herentals,0,0,0,0,0,4,not mentioned
225000,200,house,3,8400,50,0,0,1.0,oostende,0,0,0,0,0,2,just renovated
199000,125,house,3,8900,67,0,0,0.0,ieper,0,0,0,0,0,3,good
200000,125,house,2,1400,140,0,0,1.0,nivelles,0,0,0,1,20,3,good
350000,105,house,3,1300,697,1,555,1.0,limal-(profondsart),0,0,0,1,32,4,good
450000,226,house,7,5550,385,1,200,1.0,vresse-sur-semois-bohan,0,1,0,1,20,3,good
650000,300,house,5,1420,2206,1,1700,1.0,braine-lalleud,0,0,0,1,40,4,to rebuild
575000,228,house,6,9990,964,0,0,1.0,maldegem,0,0,0,0,0,3,not mentioned
480000,255,house,4,1500,433,0,0,1.0,halle,0,0,0,0,0,3,to rebuild
145000,90,house,2,7110,135,0,0,1.0,la-louviere-houdeng-goegnies,0,0,0,0,0,2,good
239000,192,house,4,4020,180,1,80,1.0,liege,0,0,0,1,10,2,as new
445000,270,house,5,1120,297,1,135,1.0,neder-over-heembeek,0,0,0,1,40,3,not mentioned
499000,240,house,5,3000,376,0,0,1.0,leuven,1,0,0,1,48,3,good
499000,240,house,5,3012,376,0,0,1.0,leuven-wilsele,1,0,0,1,48,3,good
620000,170,house,2,9080,1391,1,1177,1.0,lochristi-beervelde,0,0,0,1,55,4,as new
650000,200,house,4,1083,350,0,0,1.0,ganshoren,0,0,0,1,30,2,good
495000,120,house,4,8434,800,1,680,1.0,westende,0,0,1,0,0,4,just renovated
479500,285,house,4,8560,734,0,0,1.0,wevelgem-gullegem,0,0,0,0,0,4,just renovated
200000,125,house,2,6230,140,0,0,1.0,pont-a-celles,0,0,0,1,20,3,good
125000,60,house,1,6200,125,0,0,1.0,chatelineau,0,0,0,0,0,2,to renovate
299000,111,house,3,8490,849,0,0,1.0,jabbeke,0,0,0,0,0,4,good
1285000,580,house,5,8200,0,0,0,1.0,sint-michiels,0,0,0,0,0,4,as new
75000,62,house,1,4102,37,0,0,0.0,seraing-ougree,0,0,0,0,0,2,good
109000,185,house,3,4800,0,0,0,0.0,verviers,0,0,0,0,0,2,good
120000,124,house,2,6150,2085,0,0,1.0,anderlues,0,0,0,0,0,4,to renovate
120500,116,house,2,7802,340,0,0,1.0,ormeignies,0,0,0,0,0,3,to renovate
122500,120,house,2,4560,875,1,490,0.0,bois-et-borsu,0,0,0,1,26,3,not mentioned
122500,120,house,2,4560,875,1,490,0.0,bois-et-borsu,0,0,0,1,26,3,not mentioned
125000,112,house,2,4900,98,0,0,0.0,spa,0,0,0,1,30,2,to rebuild
125000,153,house,2,7120,315,0,0,0.0,estinnes-au-val,0,0,0,0,0,4,to renovate
125000,153,house,2,7120,315,0,0,0.0,estinnes-au-val,0,0,0,0,0,4,to renovate
135000,95,house,2,4680,378,1,240,0.0,oupeye,0,0,0,1,12,4,to renovate
135000,84,house,3,7011,157,1,100,1.0,ghlin,0,0,0,1,12,2,good
150000,116,house,2,5060,0,0,0,0.0,velaine-sur-sambre,0,0,0,0,0,3,just renovated
159500,105,house,4,4101,115,0,0,1.0,seraing,0,0,0,1,15,3,good
165000,125,house,4,4860,0,1,120,1.0,pepinster,0,0,0,1,15,3,good
165000,115,house,3,6032,291,0,0,1.0,mont-sur-marchienne,0,0,0,0,0,2,as new
170000,189,house,2,6700,77,0,0,0.0,arlon,0,0,0,0,0,2,not mentioned
175000,60,house,2,8434,80,0,0,1.0,westende,0,1,0,0,0,2,as new
180000,100,house,2,5621,1294,1,1100,1.0,hanzinelle,0,0,0,0,0,4,to renovate
185000,167,house,2,4460,0,1,70,1.0,grace-hollogne,0,0,0,1,18,3,good
190000,130,house,3,7190,200,1,10,1.0,ecaussinnes,0,0,0,0,0,2,just renovated
190000,221,house,4,7503,0,0,0,1.0,froyennes,0,0,0,0,0,3,good
195000,143,house,3,7110,0,0,0,1.0,la-louviere-houdeng-goegnies,0,0,0,0,0,2,good
195000,97,house,2,9000,50,0,0,1.0,gent,0,0,0,0,0,2,good
208000,300,house,5,6769,149,0,0,1.0,gerouville,0,0,0,0,0,2,not mentioned
210000,125,house,4,4100,80,1,33,1.0,seraing,0,0,0,1,13,2,as new
215000,122,house,3,4032,360,1,211,1.0,liege-chenee,0,0,0,1,32,2,good
220000,136,house,4,4000,0,1,78,1.0,liege,0,0,0,1,16,3,to rebuild
229000,158,house,4,4040,94,0,0,0.0,herstal,0,0,0,1,9,2,good
229000,170,house,4,7730,1110,0,0,1.0,evregnies,0,0,0,0,0,3,to renovate
235000,210,house,2,4020,53,0,0,1.0,liege-outremeuse,0,0,0,0,0,2,good
235000,210,house,2,4020,53,0,0,1.0,liege-outremeuse,0,0,0,0,0,2,good
235000,184,house,3,6953,800,1,800,1.0,nassogne-lesterny,0,1,0,0,0,4,good
249000,157,house,5,7141,0,0,0,1.0,morlanwelz-carnieres,0,0,0,0,0,4,to rebuild
250000,220,house,5,5500,270,0,0,1.0,dinant,0,0,0,1,7,2,to renovate
250000,141,house,4,9000,67,0,0,1.0,gent,0,0,0,0,0,2,to renovate
259000,150,house,4,4000,0,0,0,1.0,liege,0,1,0,0,0,2,good
260000,140,house,2,6750,933,1,660,1.0,musson,0,0,0,0,0,3,not mentioned
275000,220,house,2,4400,1200,1,340,1.0,flemalle,1,0,0,1,40,4,good
275000,185,house,3,9550,545,0,0,1.0,herzele,0,0,0,0,0,3,to rebuild
279900,94,house,4,9000,45,0,0,1.0,gent,0,0,0,0,0,2,good
285000,200,house,5,7700,186,1,186,1.0,mouscron,0,0,0,0,0,2,as new
289000,182,house,3,4430,120,0,0,1.0,ans,0,0,0,0,0,3,good
295000,170,house,3,1300,70,0,0,1.0,wavre,0,0,0,0,0,2,not mentioned
295000,100,house,2,5004,460,0,0,0.0,bouge,0,0,0,0,0,4,to rebuild
299000,187,house,3,3580,0,0,0,1.0,beringen,0,0,0,0,0,2,good
299500,160,house,3,6900,1633,1,1633,1.0,marche-en-famenne-waha,0,0,0,0,0,4,good
300000,148,house,3,8800,137,0,0,1.0,roeselare,0,0,0,0,0,2,good
310000,118,house,3,9000,110,0,0,1.0,gent,0,0,0,0,0,2,good
310000,97,house,3,9000,100,0,0,1.0,gent,0,0,0,0,0,2,good
315000,140,house,4,6001,705,1,550,1.0,marcinelle,0,0,0,0,0,3,good
319000,170,house,4,1420,340,0,0,1.0,braine-lalleud,0,0,1,0,0,4,good
325000,270,house,5,5500,0,0,0,1.0,dinant,0,0,0,0,0,3,to renovate
325000,119,house,3,9000,48,0,0,1.0,gent,0,0,0,0,0,2,good
335000,140,house,2,2600,72,0,0,1.0,antwerp,0,0,0,1,12,2,good
335000,165,house,3,9070,194,0,0,1.0,destelbergen,0,0,0,0,0,3,good
339000,188,house,5,1980,434,0,0,1.0,zemst,0,0,0,0,0,2,good
339000,200,house,4,9450,0,0,0,1.0,haaltert,0,0,0,1,60,2,as new
340000,221,house,4,9940,289,0,0,1.0,evergem,0,0,0,0,0,3,good
349900,272,house,2,6000,160,0,0,1.0,charleroi,0,0,0,0,0,2,just renovated
390000,155,house,4,1300,160,0,0,1.0,wavre,0,0,0,1,26,2,not mentioned
395000,110,house,3,1380,1010,0,0,1.0,lasne,0,0,0,0,0,4,to rebuild
395000,222,house,2,7850,0,0,0,1.0,enghien,0,0,0,1,18,3,just renovated
399000,106,house,3,9050,295,1,180,1.0,gentbrugge,0,0,0,0,0,3,as new
415000,115,house,2,1082,0,0,0,1.0,sint-agata-berchem,0,0,0,1,4,2,to rebuild
422000,180,house,4,8720,554,0,0,1.0,dentergem,0,0,0,0,0,3,good
425000,197,house,4,1020,0,1,18,1.0,bruxelles,0,0,0,0,0,2,good
427000,190,house,3,3200,1219,0,0,1.0,aarschot,1,0,0,0,0,4,good
430000,193,house,4,8720,536,0,0,1.0,dentergem,0,0,0,0,0,3,good
438000,205,house,4,2610,0,0,0,1.0,wilrijk,0,0,0,0,0,2,good
449900,246,house,3,3140,1105,0,0,1.0,keerbergen,0,0,0,0,0,4,to renovate
495000,170,house,3,4122,3000,1,3000,1.0,neupre-plainevaux,1,0,0,1,105,4,as new
495000,250,house,3,8310,944,1,1100,1.0,brugge-sint-kruis,0,0,0,1,30,4,to renovate
495000,161,house,3,9040,124,0,0,1.0,sint-amandsberg,0,0,0,0,0,2,good
500000,110,house,3,1380,1200,1,1200,1.0,lasne-chapelle-saint-lambert,0,0,1,1,30,4,just renovated
519000,215,house,4,1640,165,1,40,1.0,rhode-saint-genese,0,0,0,0,0,4,good
545000,325,house,5,9260,949,1,550,1.0,wichelen,0,0,0,1,40,4,good
545000,325,house,5,9260,949,1,550,1.0,wichelen,0,0,0,1,40,4,good
545000,325,house,5,9260,949,1,550,1.0,wichelen,0,0,0,1,40,4,good
550000,410,house,5,8200,1098,1,800,1.0,sint-andries,0,0,0,0,0,2,good
559000,212,house,3,1800,349,1,180,1.0,vilvoorde,0,0,0,0,0,3,as new
570000,300,house,6,6940,1778,0,0,1.0,durbuy,0,1,1,0,0,4,as new
575000,200,house,3,1130,1000,0,0,1.0,haren-(bru.),0,0,0,0,0,4,as new
595000,260,house,4,1060,105,1,20,0.0,saint-gilles,0,0,0,1,12,2,to renovate
619000,247,house,3,1980,740,0,0,1.0,zemst,0,0,0,1,35,4,not mentioned
645000,230,house,3,1730,1000,1,700,1.0,asse,0,0,0,1,65,4,as new
645000,238,house,4,1785,576,0,0,0.0,merchtem,0,0,0,0,0,4,not mentioned
645000,260,house,5,1861,1830,1,1850,1.0,meysse,0,0,0,1,30,4,as new
650000,350,house,9,6830,0,0,0,1.0,bouillon,0,0,1,0,0,4,as new
650000,350,house,9,6830,0,0,0,1.0,bouillon,0,0,1,0,0,4,as new
650000,276,house,6,9000,88,0,0,1.0,gent,0,0,0,0,0,3,to rebuild
698000,258,house,4,9850,0,0,0,1.0,nevele,0,0,1,0,0,4,not mentioned
745000,119,house,3,8300,530,0,0,1.0,knokke,0,0,0,0,0,4,to renovate
750000,1125,house,16,4970,19183,0,0,0.0,stavelot,0,0,0,0,0,4,to renovate
785000,160,house,3,1380,2699,0,0,1.0,lasne,1,0,0,1,12,4,as new
795000,280,house,4,1330,1826,0,0,1.0,rixensart,1,0,0,0,0,4,as new
795000,400,house,11,6000,330,1,110,1.0,charleroi,0,0,0,1,44,2,just renovated
795000,560,house,6,9990,583,0,0,1.0,maldegem,0,0,0,0,0,4,as new
819000,241,house,2,9660,12480,1,12480,1.0,brakel,0,0,1,0,0,4,not mentioned
835000,285,house,6,1602,0,0,0,0.0,sint-pieters-leeuw,0,0,0,1,41,4,not mentioned
845000,240,house,4,1180,0,0,0,1.0,uccle,0,0,0,0,0,2,good
850000,220,house,6,8620,1151,1,600,1.0,nieuwpoort,0,0,0,1,30,4,good
890000,555,house,8,5520,40000,0,0,1.0,onhaye,0,0,0,0,0,4,to rebuild
900000,270,house,5,1180,426,0,0,1.0,uccle,0,0,0,0,0,3,not mentioned
985000,300,house,5,6700,2515,0,0,1.0,bonnert,0,0,1,1,35,4,as new
985000,300,house,5,6700,2515,0,0,1.0,bonnert,0,0,1,1,35,4,as new
1055000,379,house,5,9200,19090,1,19090,1.0,oudegem,0,0,0,0,0,4,as new
1250000,320,house,4,1170,270,1,174,1.0,watermael-boitsfort,0,0,1,1,21,3,as new
1695000,577,house,4,1380,2352,0,0,1.0,ohain,0,0,1,0,0,4,not mentioned
1795000,780,house,6,1180,275,1,80,1.0,uccle,0,0,0,1,30,2,as new
1865000,632,house,16,1400,0,0,0,1.0,nivelles,0,0,0,0,0,2,good
1950000,223,house,4,9260,108070,0,0,1.0,wichelen-serskamp,0,0,0,0,0,4,not mentioned
1950000,223,house,4,9260,108070,0,0,1.0,wichelen-serskamp,0,0,0,0,0,4,not mentioned
2250000,322,house,3,9111,38690,1,38690,1.0,belsele,0,0,1,0,0,4,as new
2600000,745,house,4,9000,841,0,0,1.0,gent,0,0,0,0,0,2,as new
2700000,887,house,7,7830,51805,0,0,1.0,silly,1,0,1,1,300,4,as new
4950000,750,house,6,3080,20000,1,20000,1.0,tervuren,1,0,0,1,100,4,good
330000,235,house,6,6010,400,1,400,1.0,charleroi-couillet,0,0,0,0,0,3,good
249000,207,house,5,8930,424,1,266,0.0,lauwe,0,0,0,0,0,2,to rebuild
358500,167,house,3,7090,296,1,200,1.0,braine-le-comte,0,0,0,1,10,2,not mentioned
500000,210,house,3,6534,1294,0,0,1.0,gozee,0,0,0,1,50,4,not mentioned
395000,317,house,5,2223,994,0,0,1.0,heist-op-den-berg-schriek,0,0,0,0,0,2,good
425000,160,house,3,8600,390,1,155,1.0,diksmuide,0,0,0,0,0,3,not mentioned
190000,178,house,4,6180,2165,1,2027,1.0,courcelles,0,0,0,0,0,3,good
219000,90,house,2,8480,219,0,0,1.0,eernegem,0,0,0,0,0,3,good
749000,295,house,5,1340,1100,1,1100,1.0,ottignies-louvain-la-neuve,0,0,0,1,40,3,as new
749000,295,house,5,1342,1100,1,1100,1.0,limelette,0,0,0,1,40,3,as new
215000,135,house,3,6032,535,1,450,1.0,charleroi-mont-sur-marchienne,0,0,0,0,0,4,to rebuild
144900,130,house,3,6020,169,1,40,1.0,dampremy,0,0,0,1,10,2,good
245000,366,house,3,8930,916,1,510,1.0,menen,0,0,0,0,0,3,to rebuild
299000,146,house,3,8560,326,1,121,1.0,gullegem,0,0,0,0,0,2,good
650000,205,house,4,1495,1600,0,0,1.0,villers-la-ville,0,0,0,1,20,4,not mentioned
375000,208,house,5,8930,583,1,450,1.0,rekkem,0,0,0,0,0,3,good
79000,75,house,2,7033,95,1,23,1.0,cuesmes,0,0,0,1,8,2,good
95000,120,house,2,6183,140,0,0,1.0,courcelles-trazegnies,0,0,0,1,50,3,to renovate
95000,200,house,3,6238,318,1,200,0.0,liberchies,0,0,0,1,30,3,to renovate
99500,67,house,2,4100,40,0,0,1.0,seraing,0,0,0,0,0,2,good
100000,186,house,3,7110,0,0,0,0.0,la-louviere-houdeng-goegnies,0,0,0,0,0,2,to rebuild
109500,103,house,2,4624,140,1,40,1.0,fleron,0,0,0,0,0,3,not mentioned
110000,95,house,3,6032,0,1,175,1.0,mont-sur-marchienne,0,0,0,0,0,2,to renovate
149000,135,house,3,7012,105,0,0,1.0,jemappes,0,0,0,1,15,2,good
165000,130,house,2,6040,340,0,0,1.0,charleroi-jumet,0,0,0,1,20,2,good
169000,172,house,3,7110,270,0,0,0.0,la-louviere-houdeng-goegnies,0,0,0,0,0,2,to rebuild
169900,189,house,3,4100,105,1,25,1.0,seraing,0,0,0,1,20,2,good
170000,115,house,2,2580,525,0,0,1.0,beerzel,0,0,0,0,0,3,to rebuild
175000,190,house,3,6200,359,0,0,1.0,chatelet-chatelineau,0,0,0,0,0,3,to rebuild
179000,114,house,3,6929,140,0,0,0.0,daverdisse-gembes,0,0,0,1,4,3,good
199000,90,house,2,4030,135,1,80,1.0,liege,0,1,0,1,20,2,good
199500,139,house,3,8800,216,1,105,1.0,roeselare,0,0,0,0,0,2,good
210000,175,house,2,7100,110,0,0,1.0,la-louviere,0,1,0,0,0,3,good
219000,150,house,3,8500,163,0,0,1.0,kortrijk,0,0,0,0,0,2,not mentioned
224500,124,house,2,8680,210,1,185,1.0,koekelare,0,0,0,0,0,2,good
228000,177,house,3,4690,260,1,100,1.0,bassenge,0,0,0,1,10,3,to rebuild
235000,120,house,4,4000,78,0,0,1.0,liege,0,0,0,0,0,2,good
250000,217,house,3,6150,939,1,650,1.0,anderlues,0,0,0,0,0,3,good
250000,158,house,3,8800,193,1,90,1.0,roeselare,0,0,0,0,0,2,good
250000,127,house,2,9260,332,0,0,1.0,wichelen,0,0,0,0,0,3,not mentioned
259000,116,house,3,3300,260,1,44,1.0,tienen,0,0,0,0,0,4,good
275000,235,house,4,9300,150,1,50,1.0,aalst,0,0,0,0,0,2,good
279000,130,house,3,7080,550,1,470,1.0,frameries,0,0,1,1,40,4,good
279000,241,house,3,7100,0,0,0,1.0,la-louviere-haine-saint-paul,0,0,0,0,0,3,good
283000,186,house,3,9870,725,0,0,0.0,olsene,0,0,0,0,0,3,not mentioned
295000,190,house,3,4690,0,0,0,1.0,bassenge,0,0,0,1,60,3,as new
299000,150,house,3,6040,653,0,0,1.0,charleroi-jumet,0,0,0,0,0,3,as new
299000,211,house,2,9620,0,0,0,1.0,zottegem,0,0,0,0,0,4,good
309000,186,house,3,2500,243,0,0,1.0,lier,0,0,0,0,0,2,good
329000,160,house,3,2560,1219,0,0,1.0,nijlen,0,0,0,0,0,3,to renovate
330000,170,house,4,6596,1295,1,1100,1.0,seloignes,0,0,0,1,37,4,as new
339000,205,house,3,3090,2525,1,2000,1.0,overijse,0,0,0,0,0,4,not mentioned
339000,171,house,3,9140,553,0,0,1.0,temse,0,0,0,0,0,3,good
349000,200,house,3,2223,553,0,0,1.0,schriek,0,0,0,0,0,4,to rebuild
359750,204,house,4,9690,405,0,0,1.0,kluisbergen,0,0,0,0,0,3,good
360000,450,house,7,6761,0,0,0,1.0,latour,0,0,0,0,0,3,good
379000,155,house,3,8550,267,0,0,1.0,zwevegem,0,0,0,0,0,3,not mentioned
379000,252,house,3,9870,256,0,0,1.0,olsene,0,0,0,0,0,4,good
399000,239,house,4,2220,798,1,500,1.0,heist-op-den-berg,0,0,0,1,25,4,good
399000,112,house,3,2500,234,0,0,1.0,lier,0,0,0,0,0,2,good
399000,239,house,4,2580,798,1,500,1.0,beerzel,0,0,0,1,25,4,good
399000,221,house,3,3140,289,0,0,1.0,keerbergen,0,0,0,0,0,2,good
399000,237,house,4,4219,484,1,334,1.0,meeffe,0,0,0,1,42,4,good
399000,163,house,2,8301,165,0,0,1.0,knokke-heist,0,0,0,0,0,2,good
410000,182,house,3,9660,695,0,0,1.0,brakel,0,0,0,1,12,4,as new
425000,215,house,4,1570,280,1,400,1.0,galmaarden,0,0,0,1,25,3,as new
425000,450,house,5,6900,676,1,676,1.0,marche-en-famenne,1,0,0,1,40,3,good
425000,225,house,5,9300,226,1,96,1.0,aalst,0,0,0,0,0,2,good
437000,212,house,3,8540,642,0,0,1.0,deerlijk,0,0,0,0,0,4,good
439000,342,house,3,6760,580,0,0,1.0,virton,0,0,0,0,0,3,not mentioned
449000,150,house,3,1650,353,0,0,1.0,beersel,0,0,0,1,23,3,good
449000,150,house,3,1653,353,0,0,1.0,dworp,0,0,0,1,23,3,good
449000,267,house,5,2170,273,1,105,1.0,antwerpen,0,0,0,1,18,2,good
450000,120,house,2,1050,0,0,0,1.0,ixelles,0,0,0,0,0,2,good
480000,160,house,3,1420,800,1,500,1.0,braine-lalleud,0,0,0,1,30,4,as new
499000,215,house,4,1570,560,1,400,1.0,galmaarden,1,0,0,1,25,3,as new
535000,547,house,4,8460,1128,0,0,1.0,oudenburg,0,0,0,0,0,4,good
549000,320,house,6,8430,0,1,78,1.0,middelkerke,0,1,0,0,0,2,good
575000,130,house,2,2000,45,0,0,1.0,antwerp,0,0,0,1,9,2,good
579000,259,house,4,1670,797,0,0,1.0,pepingen,0,0,0,0,0,4,good
649000,377,house,6,4680,4200,1,4026,1.0,oupeye,0,0,0,1,70,4,as new
650000,261,house,4,3300,0,1,500,1.0,kumtich,0,0,0,0,0,4,good
695000,290,house,3,3830,1240,1,890,1.0,wellen,0,0,0,1,42,4,not mentioned
750000,370,house,11,1050,270,1,70,1.0,ixelles,0,0,0,1,13,2,good
850000,350,house,5,1020,223,0,0,0.0,bruxelles,0,0,0,0,0,2,to rebuild
900000,314,house,5,1050,0,1,30,1.0,ixelles,0,0,0,1,5,2,good
929000,340,house,4,8400,830,0,0,1.0,oostende,1,0,0,0,0,4,as new
950000,317,house,6,5530,2928,1,2728,1.0,spontin,1,1,0,1,100,4,as new
1250000,324,house,5,8420,442,0,0,1.0,de-haan,0,0,0,0,0,3,good
1595000,408,house,6,9992,3380,0,0,1.0,middelburg,1,0,0,1,50,4,as new
1850000,443,house,4,3140,3400,0,0,1.0,keerbergen,1,0,0,1,120,4,as new
2300000,1100,house,8,4317,50000,0,0,1.0,faimes,0,0,1,0,0,4,good
2300000,11000,house,8,4317,50000,0,0,1.0,faimes,0,0,1,0,0,4,good
2690000,550,house,5,1640,1940,1,1640,1.0,rhode-saint-genese,1,0,0,1,90,4,not mentioned
3650000,222,house,5,8300,515,0,0,1.0,knokke-heist,0,0,0,0,0,3,good
435000,172,house,3,5150,999,0,0,1.0,franiere,0,0,1,1,36,4,good
585000,202,house,5,1060,0,1,40,0.0,saint-gilles,0,0,0,1,3,2,to renovate
2200000,1000,house,7,7520,13931,0,0,1.0,tournai,1,0,1,0,0,4,not mentioned
265000,105,house,3,5500,286,0,0,0.0,dinant,0,0,0,0,0,3,as new
275000,268,house,5,9500,350,0,0,1.0,geraardsbergen,0,0,0,0,0,2,to rebuild
470661,199,house,3,8800,378,0,0,1.0,roeselare,0,0,0,0,0,4,as new
280000,180,house,4,8540,0,0,0,1.0,deerlijk,0,0,0,0,0,3,good
650000,299,house,6,6900,2519,1,2519,1.0,marche-en-famenne,0,0,0,1,50,4,as new
269000,202,house,3,7070,1620,1,1500,1.0,le-roeulx-villesur-haine,0,0,0,0,0,3,good
159000,180,house,4,6040,400,1,250,0.0,charleroi,0,0,0,1,20,3,to renovate
199000,150,house,2,7180,330,1,330,1.0,seneffe,0,0,0,1,25,3,good
